latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
19.24663,80.64472,342.97,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.06,7.46,D,0
19.22384,80.49193,348.35,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,313.11,6.91,D,0
19.25101,80.65146,330.49,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,305.38,2.97,D,0
19.24126,80.58592,342.72,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.34,4.4,D,0
19.23203,80.52409,344.17,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.98,5.16,D,0
19.22659,80.48775,337.83,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.43,2.53,D,0
19.34765,81.28711,335.35,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,307.52,3.78,D,0
19.34388,81.26102,347.95,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.34,4.51,D,0
19.29106,80.8993,344.93,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.79,5.79,D,0
19.23858,80.54536,338.18,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.88,5.06,D,0
19.34775,81.26424,339.59,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.99,4.51,D,0
19.32292,81.09346,338.55,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,305.58,4.59,D,0
19.25166,80.6103,341.5,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.47,4.12,D,0
19.35483,81.28954,332.11,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,305.89,1.55,D,0
19.35109,81.26371,341.99,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.29,6.26,D,0
19.2517,80.58791,341.55,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.89,3.99,D,0
19.23703,80.48975,344.78,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.56,4.93,D,0
19.71726,83.90801,339.66,0.49,0.4,2025-04-13,0750,N20,VIIRS,n,2,287.51,9.47,D,0
19.3301,81.09608,341.69,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,305.47,5.22,D,0
19.26314,80.642,350.97,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.22,4.03,D,0
19.33396,81.09924,336.77,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.31,3.95,D,0
19.33342,81.09556,340.56,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.66,3.95,D,0
19.33235,81.0882,331.9,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,306.56,5.24,D,0
19.32587,81.04395,338.54,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,312.51,4.06,D,0
19.32372,81.02927,333.95,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.83,2.37,D,0
19.2621,80.61231,336.63,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.14,2.12,D,0
19.35028,81.18774,348.92,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,314.29,6.93,D,0
19.33782,81.10239,350.55,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.67,12.59,D,0
19.33728,81.09872,347.1,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.44,3.95,D,0
19.33675,81.09504,347.04,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.17,3.95,D,0
19.36439,81.26135,343.47,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.86,3.58,D,0
19.36117,81.23918,341.58,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.2,5.14,D,0
19.35036,81.16493,346.18,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.88,8.99,D,0
19.34223,81.10928,344.43,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.13,5.32,D,0
19.34169,81.10558,347.63,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.32,4.78,D,0
19.34115,81.10188,349.13,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.69,4.78,D,0
19.34061,81.0982,348.45,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.11,8.58,D,0
19.33412,81.05388,336.69,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.93,3.08,D,0
19.26653,80.59665,341.81,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.05,2.92,D,0
19.34609,81.11244,337.5,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,310.28,5.32,D,0
19.34555,81.10876,356.01,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.49,5.32,D,0
19.34502,81.10507,340.74,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.64,4.78,D,0
19.26385,80.55608,337.44,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.45,2.96,D,0
19.36941,81.249,342.06,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.06,3.71,D,0
19.26444,80.53735,351.65,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,315.81,8.4,D,0
19.16222,79.86275,338.51,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.28,2.41,D,0
19.16166,79.85913,336.59,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.46,3.72,D,0
18.11248,73.74262,348.14,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,315.9,13.07,D,0
19.26774,80.5368,367,0.39,0.36,2025-04-13,0750,N20,VIIRS,h,2,313.61,8.4,D,0
19.26882,80.54407,346.14,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,314.11,13,D,0
19.37715,81.25529,339.49,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.42,2.38,D,0
19.30415,80.75854,334.48,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,304.53,2.31,D,0
19.27919,80.59081,335.91,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.08,2.57,D,0
19.27212,80.54353,341.43,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.44,4.51,D,0
19.36804,81.16949,337.52,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,307.98,1.02,D,0
19.36211,81.12887,348.17,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,314.13,11.36,D,0
19.36157,81.12518,336.8,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,310.16,4.82,D,0
19.2863,80.61578,335.64,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,305.16,1.21,D,0
19.25089,80.37949,345.53,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.68,6.07,D,0
19.27927,80.54608,337.78,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.12,7.44,D,0
19.27872,80.54243,355.37,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,313.63,7.44,D,0
19.17317,79.84598,336.55,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.86,3.1,D,0
18.13906,73.78773,348.49,0.48,0.48,2025-04-13,0750,N20,VIIRS,l,2,320.15,11.75,D,0
18.13351,73.75826,352.38,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,314.57,10.13,D,0
19.28256,80.54553,338.08,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.42,7.44,D,0
19.28202,80.54189,352.8,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.1,7.44,D,0
19.28148,80.53825,340.88,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.64,16.98,D,0
19.2744,80.49098,348.64,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.36,6.82,D,0
19.2438,80.2877,337.47,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.6,4.53,D,0
19.37856,81.17157,337.93,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.68,1.62,D,0
19.37747,81.16409,337.23,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.82,4.12,D,0
19.30598,80.67975,335.53,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,306.19,3.67,D,0
19.29294,80.59229,350.32,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.76,5.67,D,0
19.28859,80.56317,346.6,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.06,12.8,D,0
19.28478,80.53771,337.31,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.25,6.21,D,0
19.28423,80.53407,336.9,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,310.64,6.21,D,0
19.27769,80.49045,352.57,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.57,11.01,D,0
19.27715,80.48681,345.2,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.17,4.98,D,0
19.40045,81.27468,333.31,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,307.98,1.79,D,0
19.29573,80.56571,338.8,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.58,2.93,D,0
19.29519,80.56208,344.82,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.14,2.93,D,0
19.39468,81.16534,337.92,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.38,33.9,D,0
19.31271,80.61141,339.38,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.78,2.79,D,0
19.07751,79.07774,341.65,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,314.08,5.74,D,0
19.41278,81.24232,335.13,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.17,3.83,D,0
19.09812,79.16568,341.84,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,312.78,8.84,D,0
19.77605,83.81016,335.61,0.49,0.4,2025-04-13,0750,N20,VIIRS,n,2,299.74,15.4,D,0
19.77544,83.8056,345.53,0.49,0.4,2025-04-13,0750,N20,VIIRS,n,2,303.11,11.67,D,0
19.30463,80.48969,341.78,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.49,6.24,D,0
19.77916,83.80522,343.01,0.49,0.4,2025-04-13,0750,N20,VIIRS,n,2,303.53,11.67,D,0
19.35633,80.81343,347.7,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.6,7.58,D,0
19.35579,80.80978,350.72,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.46,9.05,D,0
19.31665,80.54733,354.18,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.79,8.79,D,0
19.30847,80.49278,348.01,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.51,7.36,D,0
19.35909,80.80923,345.62,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.91,3.21,D,0
19.35855,80.80559,335.62,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,306.84,3.21,D,0
19.35638,80.79099,337.67,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.33,2.52,D,0
19.31995,80.54678,340.72,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,312.84,4.56,D,0
19.36185,80.80502,334.66,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,307.43,3.21,D,0
19.35968,80.79042,339.19,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.08,2.52,D,0
19.77835,83.80714,353.7,0.49,0.4,2025-04-13,0750,N20,VIIRS,n,2,308.45,26.86,D,0
19.36325,80.78978,342.57,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.18,2.99,D,0
19.35839,80.75681,339.2,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,304.11,2.92,D,0
19.35785,80.75318,341.6,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,305.28,2.92,D,0
19.35732,80.74956,339.51,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.36,7.94,D,0
19.31834,80.48734,338.79,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.54,2.81,D,0
19.36925,80.80748,353.71,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.89,10.56,D,0
19.36116,80.75264,335.41,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,305.11,2.92,D,0
19.36662,80.76673,341.4,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,304.45,2.63,D,0
19.36446,80.75211,335.91,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,305.53,4.71,D,0
19.36993,80.76621,331.87,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,304.42,2.63,D,0
19.31249,80.33563,337.43,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,312.3,6.33,D,0
19.69723,83.01864,330.71,0.45,0.39,2025-04-13,0750,N20,VIIRS,l,2,303.02,2.88,D,0
19.33386,80.38791,338.4,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.11,5.14,D,0
19.33332,80.38428,339.83,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.77,5.14,D,0
19.33006,80.34014,341.27,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,315.83,7.85,D,0
19.33335,80.33958,354.58,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,317.27,7.85,D,0
19.33281,80.33596,341.31,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,315.93,11,D,0
19.76437,83.35783,332.34,0.46,0.39,2025-04-13,0750,N20,VIIRS,l,2,304.61,2.84,D,0
18.86872,77.40262,344.78,0.44,0.38,2025-04-13,0750,N20,VIIRS,l,2,319.35,15.66,D,0
19.67681,82.65614,342.14,0.43,0.38,2025-04-13,0750,N20,VIIRS,n,2,309.29,5.11,D,0
19.67624,82.65202,342.03,0.43,0.38,2025-04-13,0750,N20,VIIRS,n,2,310.85,5.62,D,0
18.21292,73.69639,338.5,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,306.82,8.45,D,0
18.18722,73.5613,340.86,0.49,0.49,2025-04-13,0750,N20,VIIRS,n,2,306.4,7.91,D,0
18.87089,77.35096,350,0.44,0.39,2025-04-13,0750,N20,VIIRS,n,2,321.14,17.69,D,0
18.21732,73.69572,352.16,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,310.9,8.45,D,0
19.34053,80.25281,341.74,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,312.83,9.13,D,0
19.11386,78.7925,342.34,0.4,0.37,2025-04-13,0750,N20,VIIRS,n,2,312.94,4.64,D,0
19.34382,80.25226,348.69,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.91,11.97,D,0
18.2332,73.70792,337.78,0.48,0.48,2025-04-13,0750,N20,VIIRS,l,2,310.17,3.18,D,0
19.41311,80.69197,340.75,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.68,4.87,D,0
19.04751,78.2932,337.39,0.41,0.37,2025-04-13,0750,N20,VIIRS,l,2,311.56,6.91,D,0
19.42899,80.73051,338.77,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.36,3.92,D,0
18.80471,76.78559,352.86,0.47,0.4,2025-04-13,0750,N20,VIIRS,l,2,323.97,17.9,D,0
19.91937,84.19175,335.26,0.51,0.41,2025-04-13,0750,N20,VIIRS,n,2,303.84,3.97,D,0
18.80832,76.78495,356.23,0.47,0.4,2025-04-13,0750,N20,VIIRS,l,2,330.61,11.02,D,0
18.77267,76.57549,350.24,0.48,0.4,2025-04-13,0750,N20,VIIRS,n,2,324.25,10.41,D,0
18.80908,76.78941,367,0.47,0.4,2025-04-13,0750,N20,VIIRS,l,2,325.69,7.08,D,0
18.80756,76.7805,367,0.47,0.4,2025-04-13,0750,N20,VIIRS,l,2,328.77,11.02,D,0
18.77191,76.57101,367,0.48,0.4,2025-04-13,0750,N20,VIIRS,l,2,328.22,7.56,D,0
19.49209,81.08884,352.81,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,313.84,18.51,D,0
18.81268,76.78874,367,0.47,0.4,2025-04-13,0750,N20,VIIRS,l,2,326.3,7.08,D,0
18.81193,76.78431,367,0.47,0.4,2025-04-13,0750,N20,VIIRS,l,2,326.35,11.02,D,0
18.81118,76.77985,367,0.47,0.4,2025-04-13,0750,N20,VIIRS,l,2,325.47,11.02,D,0
18.77631,76.57478,367,0.48,0.4,2025-04-13,0750,N20,VIIRS,l,2,325.56,10.41,D,0
18.77555,76.57029,367,0.48,0.4,2025-04-13,0750,N20,VIIRS,l,2,327.2,7.56,D,0
19.49595,81.092,340.74,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,313.05,11.61,D,0
19.49541,81.08831,346.06,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.6,9.26,D,0
19.49874,81.08778,351.41,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.89,9.26,D,0
19.50207,81.08727,334.36,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.26,1.95,D,0
18.88579,77.13593,353.03,0.45,0.39,2025-04-13,0750,N20,VIIRS,n,2,318.57,13.64,D,0
19.13526,78.64587,349.79,0.4,0.37,2025-04-13,0750,N20,VIIRS,n,2,316.12,7.1,D,0
19.74081,82.6802,339.48,0.43,0.38,2025-04-13,0750,N20,VIIRS,n,2,309.4,7.8,D,0
19.52404,81.16726,334.31,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,305.63,4.36,D,0
19.50822,81.05975,341.47,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.3,4.49,D,0
19.73827,82.68037,338.21,0.43,0.38,2025-04-13,0750,N20,VIIRS,l,2,309.76,8,D,0
19.73771,82.67625,339.67,0.43,0.38,2025-04-13,0750,N20,VIIRS,l,2,310.59,7.79,D,0
19.52986,81.18824,338.13,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.26,8.51,D,0
19.17924,78.86465,345.58,0.4,0.37,2025-04-13,0750,N20,VIIRS,n,2,308.83,7.62,D,0
19.13666,78.57891,341.84,0.4,0.37,2025-04-13,0750,N20,VIIRS,n,2,313.46,6.71,D,0
19.54696,81.21213,345.93,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.74,6.97,D,0
19.55029,81.21156,342.51,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.46,6.97,D,0
19.5288,81.04022,340.86,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,312.76,4.37,D,0
18.4519,74.57273,343.8,0.42,0.45,2025-04-13,0750,N20,VIIRS,n,2,314.73,4.24,D,0
19.84293,83.27445,338.21,0.46,0.39,2025-04-13,0750,N20,VIIRS,n,2,305.89,3.34,D,0
19.14857,78.54568,346.19,0.4,0.37,2025-04-13,0750,N20,VIIRS,l,2,311.65,6.63,D,0
19.15192,78.54508,339.74,0.4,0.37,2025-04-13,0750,N20,VIIRS,l,2,312.45,6.43,D,0
19.15132,78.54132,337.14,0.4,0.37,2025-04-13,0750,N20,VIIRS,l,2,309.27,5.07,D,0
19.719,82.28049,339.07,0.42,0.38,2025-04-13,0750,N20,VIIRS,l,2,312.03,4.55,D,0
18.96103,77.30418,351.66,0.44,0.39,2025-04-13,0750,N20,VIIRS,n,2,321.78,17.51,D,0
19.45064,80.30776,340.69,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,314.2,9.05,D,0
19.50623,80.65679,333.24,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,307.43,2.38,D,0
19.50954,80.65626,336.96,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.43,2.38,D,0
19.06207,77.80229,346.56,0.42,0.38,2025-04-13,0750,N20,VIIRS,n,2,318.9,24.82,D,0
19.41875,80.03024,343.08,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,315.72,7.53,D,0
19.59932,81.15022,337.91,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.96,1.89,D,0
18.60857,75.06184,346.29,0.39,0.44,2025-04-13,0750,N20,VIIRS,l,2,320.08,10.1,D,0
18.36699,73.72025,348.56,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,319.15,16.59,D,0
19.61358,81.20119,336.16,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,305.44,6.64,D,0
18.34373,73.57175,333.1,0.49,0.48,2025-04-13,0750,N20,VIIRS,l,2,305.25,6.56,D,0
19.59626,81.05964,346.59,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.33,7.06,D,0
19.60292,81.05865,336.71,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.15,2.98,D,0
19.98293,83.7411,334.86,0.49,0.4,2025-04-13,0750,N20,VIIRS,l,2,307.82,4.54,D,0
19.97367,83.67192,335.25,0.48,0.4,2025-04-13,0750,N20,VIIRS,l,2,308.32,2.08,D,0
19.90866,83.11116,339.25,0.45,0.39,2025-04-13,0750,N20,VIIRS,l,2,312.8,3.51,D,0
19.61714,81.04134,334.28,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.36,2.51,D,0
19.62433,81.04396,351.39,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.75,3.97,D,0
19.62379,81.04026,338.25,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,310.75,3.97,D,0
19.62873,81.0508,338.8,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.34,3.97,D,0
19.62819,81.0471,352.49,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.12,3.97,D,0
19.62765,81.04343,348.72,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.68,3.97,D,0
19.62712,81.03973,335.18,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,309.49,3.97,D,0
19.61739,80.97295,347.7,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.4,7.92,D,0
19.63205,81.05025,346.7,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.38,10.98,D,0
19.63151,81.04656,355.79,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,316.8,10.98,D,0
19.63098,81.04287,345.81,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.1,6.61,D,0
19.62936,81.03178,343.87,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,310.24,4.66,D,0
19.62071,80.97242,336.52,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.9,3.79,D,0
19.61855,80.95764,334.09,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,306.57,2.02,D,0
19.98169,83.5647,334.76,0.48,0.4,2025-04-13,0750,N20,VIIRS,n,2,304.71,1.72,D,0
19.62782,80.99791,336.62,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,304.56,4.05,D,0
19.62728,80.9942,348.77,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,306.83,4.05,D,0
19.63223,81.00478,349.32,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,298.73,2.37,D,0
19.63169,81.00107,331.09,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,296.99,2.37,D,0
19.63399,80.97028,332,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,306.98,2.04,D,0
18.33418,73.28654,337.31,0.51,0.49,2025-04-13,0750,N20,VIIRS,l,2,310.23,8.25,D,0
19.65545,81.00085,367,0.39,0.36,2025-04-13,0750,N20,VIIRS,h,2,334.02,56.5,D,0
19.65491,80.99715,341.26,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,307.24,56.5,D,0
19.65878,81.00034,367,0.39,0.36,2025-04-13,0750,N20,VIIRS,h,2,337.51,63.25,D,0
19.65823,80.99664,333.43,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,295.47,63.25,D,0
19.46533,79.66817,336.17,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,310.71,5.47,D,0
19.62776,80.60665,336.44,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,308.69,2.29,D,0
18.77653,75.39098,355.58,0.56,0.43,2025-04-13,0750,N20,VIIRS,n,2,323.82,22.55,D,0
18.59622,74.32197,341.77,0.43,0.46,2025-04-13,0750,N20,VIIRS,n,2,310.93,3.57,D,0
18.46232,73.57384,340.39,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,308.88,6.22,D,0
19.42038,79.13876,341.12,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,315.49,11.36,D,0
20.39825,86.11973,339.06,0.45,0.47,2025-04-13,0750,N20,VIIRS,n,2,301.02,4.91,D,0
18.48128,73.60251,341.49,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,308.4,8.65,D,0
18.48049,73.59829,340.08,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,310.73,6.58,D,0
19.71744,81.00607,335.19,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,306.9,2.81,D,0
19.56263,79.97231,341.59,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,315.95,11.37,D,0
19.48104,79.41817,350.62,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.65,10.75,D,0
20.39679,86.12056,339.04,0.45,0.47,2025-04-13,0750,N20,VIIRS,n,2,301.43,3.35,D,0
20.38403,85.97127,341.04,0.44,0.46,2025-04-13,0750,N20,VIIRS,n,2,301.23,2.59,D,0
20.01424,82.99161,343.24,0.45,0.39,2025-04-13,0750,N20,VIIRS,n,2,307.53,5.09,D,0
18.48081,73.5996,349.7,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,310.73,11.38,D,0
18.48507,73.59817,344.17,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,308.59,5.63,D,0
18.48422,73.59377,341.46,0.48,0.48,2025-04-13,0750,N20,VIIRS,n,2,309.74,5.63,D,0
19.61753,80.13034,341.19,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,309.68,3.3,D,0
19.17687,77.37684,341,0.44,0.38,2025-04-13,0750,N20,VIIRS,n,2,313.34,10.13,D,0
19.62082,80.12978,338.09,0.38,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.45,3.3,D,0
19.68002,80.38833,344.28,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,313.68,4.15,D,0
20.15916,83.69607,339.8,0.49,0.4,2025-04-13,0750,N20,VIIRS,n,2,308.27,3.06,D,0
20.04909,82.87411,341.67,0.44,0.39,2025-04-13,0750,N20,VIIRS,n,2,310.15,7.11,D,0
20.17682,83.77306,334.38,0.49,0.4,2025-04-13,0750,N20,VIIRS,l,2,307.35,1.52,D,0
20.15137,83.58036,340.01,0.48,0.4,2025-04-13,0750,N20,VIIRS,n,2,309.5,4.5,D,0
19.77621,80.80732,336.17,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,308.26,3.01,D,0
20.18547,83.69604,337.37,0.49,0.4,2025-04-13,0750,N20,VIIRS,l,2,310.86,22.66,D,0
19.65583,79.95985,346.83,0.38,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.72,11.78,D,0
18.71851,74.34821,343.03,0.43,0.46,2025-04-13,0750,N20,VIIRS,l,2,314.3,2.65,D,0
20.18073,83.60421,333.34,0.48,0.4,2025-04-13,0750,N20,VIIRS,l,2,307.9,3.74,D,0
19.77967,80.73903,345.27,0.39,0.36,2025-04-13,0750,N20,VIIRS,n,2,311.06,11.86,D,0
20.18932,83.61237,343.56,0.48,0.4,2025-04-13,0750,N20,VIIRS,n,2,306.75,3.66,D,0
19.79193,80.75206,338.63,0.39,0.36,2025-04-13,0750,N20,VIIRS,l,2,311.02,5.83,D,0
20.18905,83.61425,338.64,0.48,0.4,2025-04-13,0750,N20,VIIRS,n,2,305.67,6.47,D,0
