valid_time,latitude,longitude,2m_temperature_c,2m_dewpoint_temperature_c,relative_humidity_percent,wind_speed_kmh,total_precipitation_mm
2025-07-26 02:00:00,10.800000000000004,76.09999999999994,24.500397,23.517487,94.26697,12.076457,3.8035884
2025-07-26 02:00:00,10.800000000000004,76.19999999999993,24.301178,23.335846,94.35876,10.393237,3.171228
2025-07-26 02:00:00,10.800000000000004,76.29999999999993,23.93399,23.20108,95.67926,9.430363,3.1078756
2025-07-26 02:00:00,10.800000000000004,76.39999999999992,23.709381,23.281158,97.45099,8.96926,3.265977
2025-07-26 02:00:00,10.800000000000004,76.49999999999991,23.459381,23.302643,99.058556,8.8574295,3.205169
2025-07-26 02:00:00,10.800000000000004,76.59999999999991,23.15274,23.08194,99.57279,9.163171,2.4414546
2025-07-26 02:00:00,10.800000000000004,76.6999999999999,22.916412,22.853424,99.61918,9.985808,1.6275048
2025-07-26 02:00:00,10.800000000000004,76.7999999999999,22.992584,22.886627,99.36048,11.382232,0.9265058
2025-07-26 02:00:00,10.800000000000004,76.89999999999989,23.017975,22.579987,97.380135,14.61964,0.71404505
2025-07-26 02:00:00,10.800000000000004,77.0,22.807037,21.974518,95.06422,17.899092,0.50158054
2025-07-26 02:00:00,10.700000000000005,75.99999999999994,24.66446,23.634674,94.00806,15.551517,5.0087795
2025-07-26 02:00:00,10.700000000000005,76.09999999999994,24.529694,23.521393,94.12403,13.037159,4.7020016
2025-07-26 02:00:00,10.700000000000005,76.19999999999993,24.396881,23.415924,94.27377,11.34081,4.1112566
2025-07-26 02:00:00,10.700000000000005,76.29999999999993,23.980865,23.216705,95.500275,10.392371,4.0225425
2025-07-26 02:00:00,10.700000000000005,76.39999999999992,23.69571,23.247955,97.33583,9.630438,4.057039
2025-07-26 02:00:00,10.700000000000005,76.49999999999991,23.728912,23.615143,99.31727,8.06262,3.5529397
2025-07-26 02:00:00,10.700000000000005,76.59999999999991,23.750397,23.660065,99.45766,8.772602,2.7247705
2025-07-26 02:00:00,10.700000000000005,76.6999999999999,23.324615,23.242096,99.50287,9.662554,1.8883123
2025-07-26 02:00:00,10.700000000000005,76.7999999999999,22.957428,22.841705,99.30156,11.109323,1.2036003
2025-07-26 02:00:00,10.700000000000005,76.89999999999989,22.943756,22.472565,97.18245,14.30138,0.97097826
2025-07-26 02:00:00,10.700000000000005,77.0,22.869537,21.984283,94.761314,16.642609,0.6740205
2025-07-26 02:00:00,10.600000000000005,75.99999999999994,24.75821,23.667877,93.670044,18.208609,5.291328
2025-07-26 02:00:00,10.600000000000005,76.09999999999994,24.603912,23.537018,93.7954,15.370071,5.295802
2025-07-26 02:00:00,10.600000000000005,76.19999999999993,24.453522,23.433502,94.05426,12.1917515,5.032685
2025-07-26 02:00:00,10.600000000000005,76.29999999999993,24.068756,23.290924,95.42435,10.990718,4.8527308
2025-07-26 02:00:00,10.600000000000005,76.39999999999992,23.615631,23.20694,97.5643,8.907256,4.390303
2025-07-26 02:00:00,10.600000000000005,76.49999999999991,23.324615,23.25772,99.596825,7.219434,3.9055386
2025-07-26 02:00:00,10.600000000000005,76.59999999999991,22.873444,22.804596,99.58371,8.143097,3.045138
2025-07-26 02:00:00,10.600000000000005,76.6999999999999,22.234772,22.162018,99.55797,9.190856,2.1761246
2025-07-26 02:00:00,10.600000000000005,76.7999999999999,22.301178,22.121002,98.909035,10.844457,1.504667
2025-07-26 02:00:00,10.600000000000005,76.89999999999989,23.131256,22.566315,96.6349,12.979028,1.1511259
2025-07-26 02:00:00,10.600000000000005,77.0,23.46524,22.433502,93.94442,14.669798,0.79246235
2025-07-26 02:00:00,10.500000000000005,76.09999999999994,24.805084,23.658112,93.353294,16.899744,5.61247
2025-07-26 02:00:00,10.500000000000005,76.19999999999993,24.674225,23.591705,93.710304,13.6223345,5.2267017
2025-07-26 02:00:00,10.500000000000005,76.29999999999993,24.1586,23.39444,95.506134,10.329425,4.7972984
2025-07-26 02:00:00,10.500000000000005,76.39999999999992,23.363678,23.083893,98.32373,8.15934,4.365653
2025-07-26 02:00:00,10.500000000000005,76.49999999999991,22.516022,22.486237,99.81923,6.704661,3.8421862
2025-07-26 02:00:00,10.500000000000005,76.59999999999991,21.359772,21.359283,99.99702,7.387836,3.0196645
2025-07-26 02:00:00,10.500000000000005,76.6999999999999,20.666412,20.665924,99.996994,8.511982,2.190817
2025-07-26 02:00:00,10.500000000000005,76.7999999999999,20.867584,20.845612,99.86492,9.629185,1.9775368
2025-07-26 02:00:00,10.500000000000005,76.89999999999989,21.736725,21.48233,98.45617,11.015481,1.7195679
2025-07-26 02:00:00,10.500000000000005,77.0,21.81485,20.91397,94.6296,12.6952,1.347661
2025-07-26 02:00:00,10.400000000000006,76.19999999999993,24.853912,23.78897,93.81764,14.648647,3.751274
2025-07-26 02:00:00,10.400000000000006,76.29999999999993,24.469147,23.70108,95.49389,10.547246,3.6935844
2025-07-26 02:00:00,10.400000000000006,76.39999999999992,23.8461,23.429596,97.52248,7.4124084,3.7555842
2025-07-26 02:00:00,10.400000000000006,76.49999999999991,22.7836,22.691315,99.44193,5.94828,3.2374487
2025-07-26 02:00:00,10.400000000000006,76.59999999999991,21.35196,21.35147,99.99701,6.545339,2.5084467
2025-07-26 02:00:00,10.400000000000006,76.6999999999999,20.25235,20.251862,99.996994,7.7290387,2.7795248
2025-07-26 02:00:00,10.400000000000006,76.7999999999999,20.348053,20.3378,99.93669,8.787984,3.6474504
2025-07-26 02:00:00,10.400000000000006,76.89999999999989,19.717194,19.68155,99.77905,9.453618,3.0794368
2025-07-26 02:00:00,10.400000000000006,77.0,18.055084,17.966705,99.44601,10.703371,2.6018322
2025-07-26 02:00:00,10.300000000000006,76.19999999999993,24.863678,23.83194,94.00566,15.730114,2.4136753
2025-07-26 02:00:00,10.300000000000006,76.29999999999993,24.625397,23.86905,95.56633,11.570735,2.1595135
2025-07-26 02:00:00,10.300000000000006,76.39999999999992,24.207428,23.785065,97.49471,7.689638,2.621416
2025-07-26 02:00:00,10.300000000000006,76.49999999999991,23.506256,23.39444,99.32782,5.1102133,2.734486
2025-07-26 02:00:00,10.300000000000006,76.59999999999991,22.115631,22.115143,99.997025,5.791568,3.0708313
2025-07-26 02:00:00,10.300000000000006,76.6999999999999,21.238678,21.222565,99.90123,7.0256386,4.334781
2025-07-26 02:00:00,10.300000000000006,76.7999999999999,20.963287,20.927643,99.781136,8.104533,5.236175
2025-07-26 02:00:00,10.300000000000006,76.89999999999989,19.262115,19.183502,99.51161,8.517032,4.571706
2025-07-26 02:00:00,10.300000000000006,77.0,16.748444,16.533112,98.64147,9.06929,3.9256737
2025-07-26 02:00:00,10.200000000000006,76.29999999999993,24.586334,23.773346,95.24,15.049544,2.59101
2025-07-26 02:00:00,10.200000000000006,76.39999999999992,24.266022,23.78897,97.175606,11.004044,2.9735117
2025-07-26 02:00:00,10.200000000000006,76.49999999999991,23.912506,23.74405,98.9919,5.8061156,2.5325344
2025-07-26 02:00:00,10.200000000000006,76.59999999999991,22.900787,22.876862,99.85516,5.845014,3.5123155
2025-07-26 02:00:00,10.200000000000006,76.6999999999999,22.543365,22.38858,99.06385,6.925027,4.755657
2025-07-26 02:00:00,10.200000000000006,76.7999999999999,21.963287,21.85733,99.35553,7.9595766,5.561084
2025-07-26 02:00:00,10.200000000000006,76.89999999999989,20.160553,19.902252,98.41394,8.484434,4.992142
2025-07-26 02:00:00,10.200000000000006,77.0,17.353912,16.771393,96.37887,9.098973,4.3730288
2025-07-26 02:00:00,10.100000000000007,76.29999999999993,24.6586,23.730377,94.58448,20.215698,4.3852663
2025-07-26 02:00:00,10.100000000000007,76.39999999999992,24.156647,23.753815,97.608475,14.488573,3.7657208
2025-07-26 02:00:00,10.100000000000007,76.49999999999991,23.793365,23.747955,99.72713,7.766565,2.416704
2025-07-26 02:00:00,10.100000000000007,76.59999999999991,23.369537,23.343658,99.84393,7.114589,3.2415242
2025-07-26 02:00:00,10.100000000000007,76.6999999999999,23.228912,23.109283,99.27952,7.3901963,4.343711
2025-07-26 02:00:00,10.100000000000007,76.7999999999999,22.553131,22.23233,98.06846,8.364926,5.0420985
2025-07-26 02:00:00,10.100000000000007,76.89999999999989,21.062897,20.41983,96.11843,9.106921,4.6433063
2025-07-26 02:00:00,10.100000000000007,77.0,18.348053,17.954987,97.56216,10.602075,4.484624
2025-07-26 02:00:00,10.000000000000007,76.29999999999993,24.937897,23.89444,93.94268,23.536474,5.307946
2025-07-26 02:00:00,10.000000000000007,76.39999999999992,24.30899,23.86905,97.3936,16.216867,3.743723
2025-07-26 02:00:00,10.000000000000007,76.49999999999991,23.740631,23.730377,99.93831,10.017908,2.5833771
2025-07-26 02:00:00,10.000000000000007,76.59999999999991,23.500397,23.501862,100.0,8.738742,3.198076
2025-07-26 02:00:00,10.000000000000007,76.6999999999999,23.19571,23.154205,99.74945,8.632301,4.227094
2025-07-26 02:00:00,10.000000000000007,76.7999999999999,22.654694,22.402252,98.47844,8.973613,4.761305
2025-07-26 02:00:00,10.000000000000007,76.89999999999989,21.72696,21.26944,97.238335,10.495095,4.7199764
2025-07-26 02:00:00,10.000000000000007,77.0,19.988678,19.740143,98.47152,12.195974,4.652843
2025-07-26 02:00:00,9.900000000000007,76.39999999999992,24.129303,23.9628,99.00515,16.813864,4.9485936
2025-07-26 02:00:00,9.900000000000007,76.49999999999991,23.676178,23.66397,99.92652,10.731361,3.8314946
2025-07-26 02:00:00,9.900000000000007,76.59999999999991,23.254303,23.255768,100.0,9.3285265,4.403301
2025-07-26 02:00:00,9.900000000000007,76.6999999999999,22.980865,22.980377,99.99704,9.0132065,5.030103
2025-07-26 02:00:00,9.900000000000007,76.7999999999999,22.41446,22.35733,99.65323,8.658864,4.341148
2025-07-26 02:00:00,9.900000000000007,76.89999999999989,21.549225,21.443268,99.353516,10.830457,4.66853
2025-07-26 02:00:00,9.900000000000007,77.0,20.375397,20.335846,99.75611,12.59016,4.663732
2025-07-26 02:00:00,9.800000000000008,76.29999999999993,24.982819,23.917877,93.82343,23.329693,6.389238
2025-07-26 02:00:00,9.800000000000008,76.39999999999992,24.13321,23.941315,98.85423,16.938776,6.602213
2025-07-26 02:00:00,9.800000000000008,76.49999999999991,23.7211,23.660065,99.6332,10.516506,5.555421
2025-07-26 02:00:00,9.800000000000008,76.59999999999991,23.12735,23.128815,100.0,9.188984,5.7988243
2025-07-26 02:00:00,9.800000000000008,76.6999999999999,22.892975,22.886627,99.96156,8.211583,4.782878
2025-07-26 02:00:00,9.800000000000008,76.7999999999999,22.139069,22.072174,99.59323,7.722816,3.642682
2025-07-26 02:00:00,9.800000000000008,76.89999999999989,20.766022,20.683502,99.4932,10.291567,4.261192
2025-07-26 02:00:00,9.800000000000008,77.0,19.555084,19.470612,99.47647,12.413255,4.556492
2025-07-26 02:00:00,9.700000000000008,76.39999999999992,24.375397,23.960846,97.54361,17.696661,6.360695
2025-07-26 02:00:00,9.700000000000008,76.49999999999991,23.937897,23.796783,99.1551,9.766525,6.4838266
2025-07-26 02:00:00,9.700000000000008,76.59999999999991,23.279694,23.277252,99.98524,8.452317,5.7947674
2025-07-26 02:00:00,9.700000000000008,76.6999999999999,23.03946,23.03897,99.99707,7.2599373,4.2465405
2025-07-26 02:00:00,9.700000000000008,76.7999999999999,22.332428,22.30655,99.84268,7.0203776,3.2475069
2025-07-26 02:00:00,9.700000000000008,76.89999999999989,20.535553,20.484283,99.68433,9.345772,3.7257075
2025-07-26 02:00:00,9.700000000000008,77.0,18.980865,18.954987,99.83865,11.837642,4.292235
2025-07-26 02:00:00,9.600000000000009,76.39999999999992,24.592194,23.890533,95.880035,17.048607,5.2452536
2025-07-26 02:00:00,9.600000000000009,76.49999999999991,24.078522,23.798737,98.332634,10.190165,5.229432
2025-07-26 02:00:00,9.600000000000009,76.59999999999991,23.41446,23.36905,99.72636,7.780568,6.04159
2025-07-26 02:00:00,9.600000000000009,76.6999999999999,23.34024,23.339752,99.997055,6.5497813,4.6460443
2025-07-26 02:00:00,9.600000000000009,76.7999999999999,22.982819,22.98233,99.99704,6.47251,3.7445948
2025-07-26 02:00:00,9.600000000000009,76.89999999999989,21.475006,21.472565,99.985054,8.607229,4.1250215
2025-07-26 02:00:00,9.600000000000009,77.0,19.85196,19.85147,99.99697,11.169505,4.692886
2025-07-26 02:00:00,9.500000000000009,76.39999999999992,24.74649,23.753815,94.22185,16.767485,3.322512
2025-07-26 02:00:00,9.500000000000009,76.49999999999991,23.990631,23.708893,98.31997,10.460231,3.1374917
2025-07-26 02:00:00,9.500000000000009,76.59999999999991,23.307037,23.2753,99.80852,7.80719,4.1482744
2025-07-26 02:00:00,9.500000000000009,76.6999999999999,23.330475,23.22647,99.37385,6.24926,4.863944
2025-07-26 02:00:00,9.500000000000009,76.7999999999999,23.176178,23.17569,99.99704,5.9300385,4.330173
2025-07-26 02:00:00,9.500000000000009,76.89999999999989,22.365631,22.35733,99.94953,8.140543,4.759077
2025-07-26 02:00:00,9.500000000000009,77.0,21.18399,21.173737,99.93711,10.672965,5.2340293
2025-07-26 02:00:00,9.40000000000001,76.39999999999992,24.799225,23.654205,93.36399,17.181702,1.6139038
2025-07-26 02:00:00,9.40000000000001,76.49999999999991,24.303131,23.61905,95.97289,10.922368,1.4391243
2025-07-26 02:00:00,9.40000000000001,76.59999999999991,23.68985,23.24405,97.34719,8.303539,2.4395325
2025-07-26 02:00:00,9.40000000000001,76.6999999999999,23.273834,22.910065,97.823944,6.758505,3.7402809
2025-07-26 02:00:00,9.40000000000001,76.7999999999999,22.881256,22.878815,99.98523,5.740002,4.3527784
2025-07-26 02:00:00,9.40000000000001,76.89999999999989,22.555084,22.45108,99.37018,7.9279976,4.7962146
2025-07-26 02:00:00,9.40000000000001,77.0,21.641022,21.53897,99.377716,10.366618,5.2711887
2025-07-26 02:00:00,9.30000000000001,76.39999999999992,24.947662,23.579987,92.127754,17.981012,1.2454019
2025-07-26 02:00:00,9.30000000000001,76.49999999999991,24.586334,23.579987,94.137535,12.11011,0.9596907
2025-07-26 02:00:00,9.30000000000001,76.59999999999991,24.043365,23.253815,95.35599,9.9165125,2.0731688
2025-07-26 02:00:00,9.30000000000001,76.6999999999999,23.547272,22.974518,96.599525,7.9138827,2.9240103
2025-07-26 02:00:00,9.30000000000001,76.7999999999999,22.822662,22.724518,99.40677,5.975796,3.054183
2025-07-26 02:00:00,9.30000000000001,76.89999999999989,22.588287,22.511627,99.535545,7.829421,3.4036934
2025-07-26 02:00:00,9.30000000000001,77.0,21.74649,21.677643,99.58015,10.161921,3.8527398
2025-07-26 02:00:00,9.20000000000001,76.49999999999991,24.775787,23.55069,92.91347,13.261993,0.6506033
2025-07-26 02:00:00,9.20000000000001,76.59999999999991,24.279694,23.273346,94.12444,11.14697,1.3992637
2025-07-26 02:00:00,9.20000000000001,76.6999999999999,23.904694,23.183502,95.746124,8.302357,1.5080795
2025-07-26 02:00:00,9.20000000000001,76.7999999999999,23.461334,22.939362,96.89489,6.6640706,1.627557
2025-07-26 02:00:00,9.20000000000001,76.89999999999989,22.980865,22.60733,97.76122,8.081246,1.9249394
2025-07-26 02:00:00,9.20000000000001,77.0,21.863678,21.828033,99.78262,10.12825,2.2924802
2025-07-26 02:00:00,9.10000000000001,76.49999999999991,24.961334,23.57608,92.03098,14.277701,0.44803694
2025-07-26 02:00:00,9.10000000000001,76.59999999999991,24.588287,23.417877,93.21097,11.711321,0.4733093
2025-07-26 02:00:00,9.10000000000001,76.6999999999999,24.271881,23.406158,94.926575,8.796453,0.52173066
2025-07-26 02:00:00,9.10000000000001,76.7999999999999,23.91446,23.242096,96.02934,7.2976665,0.64894927
2025-07-26 02:00:00,9.10000000000001,76.89999999999989,22.967194,22.88272,99.48978,8.566127,0.9367131
2025-07-26 02:00:00,9.10000000000001,77.0,22.455475,22.349518,99.35791,10.1644335,1.2414382
2025-07-26 02:00:00,9.00000000000001,76.49999999999991,25.111725,23.656158,91.650764,15.736291,0.46176836
2025-07-26 02:00:00,9.00000000000001,76.59999999999991,24.892975,23.505768,92.01623,12.4168005,0.43239444
2025-07-26 02:00:00,9.00000000000001,76.6999999999999,24.547272,23.505768,93.93656,9.5871935,0.45021996
2025-07-26 02:00:00,9.00000000000001,76.7999999999999,24.043365,23.25772,95.37847,7.8336062,0.56117773
2025-07-26 02:00:00,9.00000000000001,76.89999999999989,23.56485,22.697174,94.88906,9.110011,0.8569025
2025-07-26 02:00:00,9.00000000000001,77.0,22.68985,22.652252,99.77213,8.314391,1.0777861
2025-07-26 02:00:00,8.900000000000011,76.59999999999991,25.180084,23.595612,90.94608,14.534558,0.44655427
2025-07-26 02:00:00,8.900000000000011,76.6999999999999,24.74649,23.497955,92.78078,11.207678,0.41522458
2025-07-26 02:00:00,8.900000000000011,76.7999999999999,24.185944,23.173737,94.08712,8.322211,0.47251955
2025-07-26 02:00:00,8.900000000000011,76.89999999999989,23.598053,22.9003,95.87253,7.2876534,0.68927556
2025-07-26 02:00:00,8.900000000000011,77.0,22.836334,22.703033,99.1951,5.054389,0.8594245
2025-07-26 02:00:00,8.800000000000011,76.6999999999999,24.769928,23.427643,92.25891,11.786285,0.36821514
2025-07-26 02:00:00,8.800000000000011,76.7999999999999,24.334381,23.13272,93.02258,10.0301075,0.48589334
2025-07-26 02:00:00,8.800000000000011,76.89999999999989,23.791412,23.01944,95.44889,7.3048196,0.8287691
2025-07-26 02:00:00,8.800000000000011,77.0,23.082428,22.816315,98.401726,4.9701495,0.99885094
2025-07-26 02:00:00,8.700000000000012,76.7999999999999,24.463287,23.054596,91.87209,13.355114,0.52484125
2025-07-26 02:00:00,8.700000000000012,76.89999999999989,24.051178,23.001862,93.87027,10.742297,1.0782629
2025-07-26 02:00:00,8.700000000000012,77.0,23.535553,23.058502,97.16034,7.9534097,1.4622658
2025-07-26 02:00:00,8.600000000000012,76.7999999999999,24.74649,23.08194,90.47886,16.739277,0.55618215
2025-07-26 02:00:00,8.600000000000012,76.89999999999989,24.267975,22.933502,92.27454,13.988531,1.1100918
2025-07-26 02:00:00,8.600000000000012,77.0,24.029694,23.179596,95.007286,11.356344,1.7126054
2025-07-26 02:00:00,8.5,76.89999999999989,24.355865,22.85733,91.36728,16.598179,1.1842325
2025-07-26 02:00:00,8.5,77.0,24.322662,23.068268,92.72579,15.324375,1.6027801
2025-07-26 03:00:00,12.0,75.29999999999998,24.994781,23.50235,91.440315,22.531261,6.1320515
2025-07-26 03:00:00,12.0,75.39999999999998,24.598297,23.307037,92.53406,17.83495,6.2792377
2025-07-26 03:00:00,12.0,75.49999999999997,23.942047,23.119537,95.16271,15.045191,6.2298255
2025-07-26 03:00:00,12.0,75.59999999999997,23.705719,23.521881,98.898605,11.576521,6.2756314
2025-07-26 03:00:00,12.0,75.69999999999996,23.451813,23.453522,100.0,10.390666,6.1949415
2025-07-26 03:00:00,12.0,75.79999999999995,21.994781,21.994537,99.99851,11.522995,5.8807583
2025-07-26 03:00:00,12.0,75.89999999999995,20.260406,20.248444,99.92612,12.611447,5.2117257
2025-07-26 03:00:00,12.0,75.99999999999994,19.85025,19.787506,99.61176,12.749797,4.202232
2025-07-26 03:00:00,12.0,76.09999999999994,20.38736,20.38321,99.97437,12.179718,2.7865024
2025-07-26 03:00:00,12.0,76.19999999999993,20.924469,20.707428,98.67347,11.631627,1.3107061
2025-07-26 03:00:00,12.0,76.29999999999993,21.770172,20.861725,94.5838,11.561807,0.8348003
2025-07-26 03:00:00,12.0,76.39999999999992,21.926422,20.832428,93.51717,11.725823,0.7605776
2025-07-26 03:00:00,12.0,76.49999999999991,21.803375,20.50235,92.32585,12.209966,0.67937374
2025-07-26 03:00:00,12.0,76.59999999999991,21.96939,20.41446,90.900856,13.247421,0.5316138
2025-07-26 03:00:00,12.0,76.6999999999999,22.291656,20.392975,89.01556,14.866725,0.35616755
2025-07-26 03:00:00,12.0,76.7999999999999,22.223297,20.045319,87.486465,16.369616,0.23397058
2025-07-26 03:00:00,12.0,76.89999999999989,22.195953,19.857819,86.62048,17.508774,0.21736324
2025-07-26 03:00:00,12.0,77.0,22.430328,19.961334,85.94357,18.346054,0.20768493
2025-07-26 03:00:00,11.9,75.39999999999998,24.865875,23.512115,92.20044,18.639843,5.9217362
2025-07-26 03:00:00,11.9,75.49999999999997,24.201813,23.25235,94.44516,14.568164,5.942121
2025-07-26 03:00:00,11.9,75.59999999999997,23.783844,23.4711,98.13373,11.0341215,5.988337
2025-07-26 03:00:00,11.9,75.69999999999996,23.358063,23.357819,99.998535,9.8970585,5.9008894
2025-07-26 03:00:00,11.9,75.79999999999995,22.143219,22.141022,99.98662,10.941182,5.662851
2025-07-26 03:00:00,11.9,75.89999999999995,20.492828,20.492584,99.998505,11.739278,5.3913145
2025-07-26 03:00:00,11.9,75.99999999999994,20.141266,20.141022,99.99849,11.818318,4.5296474
2025-07-26 03:00:00,11.9,76.09999999999994,20.723297,20.7211,99.98648,11.5329275,3.067188
2025-07-26 03:00:00,11.9,76.19999999999993,20.822906,20.781647,99.746414,10.940241,1.4724805
2025-07-26 03:00:00,11.9,76.29999999999993,20.98111,20.723053,98.4252,10.951847,1.1140406
2025-07-26 03:00:00,11.9,76.39999999999992,21.529938,20.531647,94.051926,11.108698,1.0408983
2025-07-26 03:00:00,11.9,76.49999999999991,21.383453,20.18985,92.91764,11.237943,0.76200813
2025-07-26 03:00:00,11.9,76.59999999999991,21.410797,19.87149,90.952126,12.113429,0.5318597
2025-07-26 03:00:00,11.9,76.6999999999999,21.66275,19.74649,88.86918,13.723438,0.35756826
2025-07-26 03:00:00,11.9,76.7999999999999,21.791656,19.609772,87.42694,15.274198,0.23026764
2025-07-26 03:00:00,11.9,76.89999999999989,22.070953,19.738678,86.64018,16.419056,0.2188012
2025-07-26 03:00:00,11.9,77.0,22.215485,19.756256,85.974434,17.333822,0.21525472
2025-07-26 03:00:00,11.8,75.49999999999997,24.147125,23.2211,94.57681,15.426651,5.8597775
2025-07-26 03:00:00,11.8,75.59999999999997,23.619781,23.217194,97.60036,11.285009,5.8745666
2025-07-26 03:00:00,11.8,75.69999999999996,22.916656,22.906647,99.9394,9.725273,5.7938547
2025-07-26 03:00:00,11.8,75.79999999999995,21.6315,21.625397,99.96269,10.271563,5.5547876
2025-07-26 03:00:00,11.8,75.89999999999995,20.23111,20.230865,99.99849,9.785263,5.3154902
2025-07-26 03:00:00,11.8,75.99999999999994,20.360016,20.35196,99.95027,10.255164,4.6762824
2025-07-26 03:00:00,11.8,76.09999999999994,21.07486,21.05899,99.9026,10.875915,3.5524294
2025-07-26 03:00:00,11.8,76.19999999999993,20.904938,20.894928,99.93847,10.725405,2.132237
2025-07-26 03:00:00,11.8,76.29999999999993,20.533844,20.506256,99.83003,10.760872,1.7524511
2025-07-26 03:00:00,11.8,76.39999999999992,20.46939,20.123444,97.885704,10.971248,1.3904498
2025-07-26 03:00:00,11.8,76.49999999999991,20.709625,19.6586,93.70874,11.114579,0.813894
2025-07-26 03:00:00,11.8,76.59999999999991,20.795563,19.273834,91.011284,11.007198,0.56699663
2025-07-26 03:00:00,11.8,76.6999999999999,21.045563,19.066803,88.47456,11.897877,0.40593743
2025-07-26 03:00:00,11.8,76.7999999999999,21.276031,19.016022,86.95623,13.561467,0.26557595
2025-07-26 03:00:00,11.8,76.89999999999989,21.529938,19.105865,86.09523,14.537294,0.2603531
2025-07-26 03:00:00,11.8,77.0,21.84439,18.992584,83.86172,13.57417,0.1840666
2025-07-26 03:00:00,11.700000000000001,75.59999999999997,24.00064,23.521881,97.16006,12.182392,5.7967453
2025-07-26 03:00:00,11.700000000000001,75.69999999999996,23.348297,23.301178,99.71593,9.559686,5.68974
2025-07-26 03:00:00,11.700000000000001,75.79999999999995,21.945953,21.8461,99.39248,8.511667,5.4612455
2025-07-26 03:00:00,11.700000000000001,75.89999999999995,20.252594,20.201569,99.68514,7.61781,5.237758
2025-07-26 03:00:00,11.700000000000001,75.99999999999994,20.186188,20.072662,99.30029,8.272083,4.613802
2025-07-26 03:00:00,11.700000000000001,76.09999999999994,21.178375,20.732819,97.29863,9.681481,3.751196
2025-07-26 03:00:00,11.700000000000001,76.19999999999993,20.76236,20.75235,99.93841,10.586208,2.7846396
2025-07-26 03:00:00,11.700000000000001,76.29999999999993,20.082672,20.010162,99.55226,10.750585,2.1330714
2025-07-26 03:00:00,11.700000000000001,76.39999999999992,20.035797,19.924225,99.311516,10.910536,1.462236
2025-07-26 03:00:00,11.700000000000001,76.49999999999991,20.586578,19.644928,94.341705,11.037094,0.8593127
2025-07-26 03:00:00,11.700000000000001,76.59999999999991,21.248688,19.828522,91.61596,10.764643,0.6234348
2025-07-26 03:00:00,11.700000000000001,76.6999999999999,21.85611,19.986725,89.14293,10.80054,0.4762262
2025-07-26 03:00:00,11.700000000000001,76.7999999999999,22.115875,19.84024,86.94922,11.777488,0.32010674
2025-07-26 03:00:00,11.700000000000001,76.89999999999989,22.178375,19.451569,84.553925,10.815914,0.24205446
2025-07-26 03:00:00,11.700000000000001,77.0,21.920563,18.725006,82.08944,9.256462,0.13926625
2025-07-26 03:00:00,11.600000000000001,75.59999999999997,24.377594,23.855865,96.91726,13.879061,6.2343926
2025-07-26 03:00:00,11.600000000000001,75.69999999999996,24.50064,24.080475,97.51299,11.098672,5.9556365
2025-07-26 03:00:00,11.600000000000001,75.79999999999995,23.488922,23.055084,97.41371,8.402817,5.490944
2025-07-26 03:00:00,11.600000000000001,75.89999999999995,21.535797,21.34024,98.80957,7.2672234,5.2658615
2025-07-26 03:00:00,11.600000000000001,75.99999999999994,20.416656,20.3461,99.565384,7.7502184,4.6430154
2025-07-26 03:00:00,11.600000000000001,76.09999999999994,20.260406,20.242584,99.88993,9.072194,3.7800446
2025-07-26 03:00:00,11.600000000000001,76.19999999999993,19.94986,19.9086,99.74476,9.681478,3.337331
2025-07-26 03:00:00,11.600000000000001,76.29999999999993,19.940094,19.791412,99.08282,9.813916,3.067933
2025-07-26 03:00:00,11.600000000000001,76.39999999999992,19.60611,19.566803,99.75618,10.108681,2.6017575
2025-07-26 03:00:00,11.600000000000001,76.49999999999991,19.920563,19.396881,96.80171,10.392768,1.9380301
2025-07-26 03:00:00,11.600000000000001,76.59999999999991,21.051422,19.744537,92.25018,10.126057,1.7629713
2025-07-26 03:00:00,11.600000000000001,76.6999999999999,21.785797,20.017975,89.69986,10.261025,1.5807972
2025-07-26 03:00:00,11.600000000000001,76.7999999999999,22.049469,20.18399,89.17946,8.872582,0.8501187
2025-07-26 03:00:00,11.600000000000001,76.89999999999989,22.277985,20.180084,87.92565,6.6372886,0.6207749
2025-07-26 03:00:00,11.600000000000001,77.0,22.613922,19.984772,85.113945,5.1420617,0.5180463
2025-07-26 03:00:00,11.500000000000002,75.59999999999997,24.57486,23.822662,95.58857,18.366486,7.1847143
2025-07-26 03:00:00,11.500000000000002,75.69999999999996,24.752594,24.029694,95.76265,15.730519,6.7745743
2025-07-26 03:00:00,11.500000000000002,75.79999999999995,24.742828,24.051178,95.94224,10.842541,5.851701
2025-07-26 03:00:00,11.500000000000002,75.89999999999995,23.748688,22.984772,95.494026,8.372781,5.3493457
2025-07-26 03:00:00,11.500000000000002,75.99999999999994,21.961578,21.344147,96.29541,8.4570465,4.7502966
2025-07-26 03:00:00,11.500000000000002,76.09999999999994,20.174469,19.994537,98.89292,8.436989,4.2811112
2025-07-26 03:00:00,11.500000000000002,76.19999999999993,20.207672,20.18985,99.88989,7.932284,4.2150316
2025-07-26 03:00:00,11.500000000000002,76.29999999999993,21.014313,21.012115,99.986496,8.18937,4.370198
2025-07-26 03:00:00,11.500000000000002,76.39999999999992,20.178375,20.170319,99.950195,8.797927,4.330568
2025-07-26 03:00:00,11.500000000000002,76.49999999999991,18.504547,18.482819,99.86404,9.248988,3.8193762
