latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
62.26944,-117.78774,337.31,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.19,5.5,N
62.26948,-116.91154,339.33,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.35,6.73,N
62.26958,-112.75533,324.19,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.0,3.94,N
62.26988,-117.61047,318.11,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.89,2.32,N
62.27011,-112.77506,303.71,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.98,1.44,N
62.27015,-116.90279,301.62,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.96,1.34,N
62.27036,-117.57661,325.56,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.48,4.6,N
62.27042,-116.09752,342.72,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.94,5.77,N
62.27048,-116.93362,299.92,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.92,5.4,N
62.27063,-115.86716,317.69,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.75,2.57,N
62.27068,-112.74688,320.64,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.97,2.66,N
62.27079,-116.69183,317.0,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.91,1.88,N
62.27083,-115.97395,309.43,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.2,6.14,N
62.27116,-112.74303,318.5,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.95,3.94,N
62.2715,-116.08395,336.92,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,296.98,4.8,N
62.27162,-115.97726,327.98,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.66,6.19,N
62.27168,-115.85355,311.59,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.73,4.39,N
62.27169,-112.76279,317.23,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.37,2.08,N
62.27187,-116.71405,312.46,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.8,1.31,N
62.27195,-116.67874,299.16,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.24,1.88,N
62.27198,-117.61927,309.3,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.66,2.32,N
62.27214,-115.99708,301.87,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.07,3.48,N
62.2722,-112.78252,304.11,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.44,1.73,N
62.27238,-116.91187,301.99,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.62,2.41,N
62.27247,-117.58543,344.54,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.24,5.24,N
62.27258,-116.07039,316.7,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.61,5.76,N
62.27273,-115.8399,334.89,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.73,4.24,N
62.27277,-117.64058,314.81,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.93,5.45,N
62.27282,-116.10703,300.68,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.57,5.77,N
62.27282,-112.75431,322.02,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.07,2.4,N
62.27291,-116.90768,307.68,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.36,1.41,N
62.27305,-116.70101,322.11,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.65,2.27,N
62.27322,-115.9835,345.28,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.29,6.14,N
62.27327,-117.60677,314.63,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.21,2.32,N
62.27327,-112.7505,319.7,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.19,3.94,N
62.27357,-116.89892,305.51,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.71,1.34,N
62.27367,-116.05687,318.84,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.76,4.92,N
62.27375,-117.57291,313.32,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.04,4.6,N
62.27379,-112.77024,306.24,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.16,2.08,N
62.2739,-116.09352,346.13,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,297.04,5.77,N
62.27404,-115.98673,336.54,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.84,7.46,N
62.27412,-116.89467,300.82,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.85,1.41,N
62.27412,-115.8631,316.89,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.89,2.57,N
62.27422,-116.68793,304.54,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.87,1.88,N
62.2743,-115.96989,325.9,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.88,3.07,N
62.27437,-112.74206,315.89,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.34,2.66,N
62.27446,-116.40244,298.43,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.83,1.37,N
62.27453,-116.0066,309.34,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.31,3.48,N
62.27456,-117.59426,318.8,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.7,5.24,N
62.27475,-116.04331,329.9,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.04,5.47,N
62.27485,-112.7382,313.34,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.2,1.49,N
62.27488,-117.7928,333.59,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.11,5.5,N
62.27494,-112.76173,313.41,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.61,2.4,N
62.27499,-116.07996,339.9,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,298.0,5.76,N
62.2751,-115.9732,332.44,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.08,6.19,N
62.27512,-116.91679,322.04,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.91,4.98,N
62.27517,-115.84946,314.04,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.66,4.24,N
62.27519,-116.11652,321.73,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.39,4.5,N
62.2753,-116.71016,300.8,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.85,2.27,N
62.27536,-117.61557,315.4,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.41,2.32,N
62.27538,-112.75797,317.47,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.17,2.08,N
62.27562,-115.99302,323.08,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.25,3.48,N
62.27581,-116.90802,307.24,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.99,2.41,N
62.27583,-116.02967,315.71,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.71,4.3,N
62.27586,-117.58173,329.84,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.7,5.24,N
62.27589,-112.77769,318.78,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.81,1.6,N
62.27597,-117.4923,302.15,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,282.82,1.6,N
62.27607,-116.0664,331.69,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.9,5.76,N
62.27616,-115.95963,299.23,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.13,2.3,N
62.27618,-117.7804,306.49,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.2,1.95,N
62.27622,-115.83582,317.96,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.03,4.24,N
62.27624,-116.40536,310.11,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.76,1.63,N
62.27629,-116.10304,319.55,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.93,5.77,N
62.27633,-116.90381,299.9,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.6,1.41,N
62.27647,-115.99623,332.38,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.09,7.46,N
62.2765,-112.74949,306.84,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.86,2.4,N
62.27656,-115.87263,304.52,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,282.72,2.57,N
62.27665,-117.60306,327.16,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.48,4.44,N
62.2767,-115.97942,329.68,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.19,3.07,N
62.27676,-116.41177,297.69,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.98,1.9,N
62.27692,-116.01612,302.12,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.99,7.07,N
62.27695,-117.80151,306.55,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.71,2.29,N
62.27695,-112.74567,308.73,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.46,1.49,N
62.27714,-117.56918,307.82,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.89,4.15,N
62.27716,-116.05289,326.55,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.9,5.47,N
62.27726,-115.82214,304.65,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.77,3.13,N
62.27736,-116.39209,297.57,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.57,1.39,N
62.27739,-116.08952,353.19,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,301.58,9.32,N
62.27747,-112.76541,303.19,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.15,2.08,N
62.27752,-115.98269,330.98,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.56,7.46,N
62.27758,-116.12601,331.91,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.97,4.5,N
62.27761,-115.85901,306.96,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,282.61,2.24,N
62.27778,-115.96582,298.31,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.82,3.07,N
62.27795,-117.59055,330.28,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.48,5.24,N
62.27798,-112.78513,309.65,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.52,1.6,N
62.27801,-116.00254,334.88,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.31,3.48,N
62.27805,-116.91709,316.89,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.38,2.41,N
62.27806,-112.73724,311.45,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.63,1.7,N
62.27825,-116.0393,331.12,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.49,5.47,N
62.27826,-117.78912,306.63,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.09,1.95,N
62.27847,-116.07595,329.2,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.23,5.76,N
62.27853,-112.73335,308.04,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.06,1.49,N
62.27855,-116.91292,315.22,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.14,4.98,N
62.27863,-112.75691,319.54,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.71,2.4,N
62.27866,-115.84536,330.05,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.4,4.24,N
62.27868,-116.11253,318.79,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.24,4.5,N
62.27875,-117.61187,336.38,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.95,4.44,N
62.27887,-115.95222,308.7,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.96,2.29,N
62.27906,-112.75313,313.84,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.51,2.36,N
62.27909,-115.98895,325.44,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.32,5.34,N
62.27919,-112.77656,312.28,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.48,2.36,N
62.27924,-117.57802,324.22,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.76,4.26,N
62.27932,-116.02568,325.55,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.44,7.07,N
62.27954,-116.93502,351.41,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.7,10.26,N
62.27956,-117.77671,316.25,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.3,1.95,N
62.27956,-116.06244,348.39,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,299.41,6.6,N
62.27957,-112.77287,304.91,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.07,1.6,N
62.27964,-115.95557,319.71,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.53,2.3,N
62.27969,-116.4014,309.7,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.94,1.63,N
62.27971,-115.83172,307.55,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.48,3.17,N
62.27978,-116.09904,332.39,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.56,9.32,N
62.28005,-117.59936,317.36,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.38,4.44,N
62.28005,-115.86856,321.25,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.12,2.24,N
62.28018,-115.97537,309.36,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.05,3.07,N
62.28019,-112.74467,300.63,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.22,1.25,N
62.28029,-116.92619,322.56,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.75,16.97,N
62.28043,-116.8912,308.57,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.18,3.56,N
62.28064,-112.74084,299.71,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.92,1.49,N
62.28065,-117.47596,328.9,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.92,2.13,N
62.28066,-116.04893,334.14,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.01,5.47,N
62.28075,-116.92205,327.02,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.46,4.98,N
62.28075,-115.81804,327.33,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.68,3.13,N
62.28076,-112.76433,323.89,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.68,2.36,N
62.2808,-116.78596,303.57,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.89,3.03,N
62.28084,-117.62068,323.44,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.35,2.19,N
62.28086,-116.0855,340.44,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,297.88,9.32,N
62.28101,-115.97863,314.53,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.57,1.84,N
62.28106,-116.12202,326.21,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.65,4.5,N
62.28109,-115.85493,303.88,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,282.34,2.24,N
62.28116,-112.76059,321.64,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.99,2.36,N
62.28127,-115.96175,320.13,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.68,2.22,N
62.28131,-112.78397,304.31,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.06,1.83,N
62.28134,-117.58683,340.77,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.95,4.26,N
62.28138,-117.47923,334.35,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.34,3.53,N
62.28148,-116.91324,305.99,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.46,1.72,N
62.2815,-115.99855,326.55,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.43,5.34,N
62.28167,-112.78031,301.69,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.61,1.6,N
62.28173,-116.84315,305.34,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.99,2.64,N
62.28174,-116.03534,326.82,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.42,8.12,N
62.28175,-112.7324,307.91,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.31,1.7,N
62.28179,-115.80438,305.16,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.36,1.9,N
62.28196,-116.07196,334.65,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.5,6.6,N
62.28202,-116.41068,296.23,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.93,1.63,N
62.28206,-115.96508,309.62,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.99,2.3,N
62.28213,-117.60817,322.56,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.04,4.44,N
62.28216,-116.10854,345.76,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,297.78,7.96,N
62.28232,-112.75209,313.25,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.41,1.25,N
62.28235,-115.94814,313.64,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.26,2.29,N
62.28239,-117.80657,301.63,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.55,2.52,N
62.2824,-116.00176,338.6,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.65,14.01,N
62.28248,-115.87809,306.53,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.18,2.11,N
62.28251,-116.93526,347.94,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,296.89,16.97,N
62.28264,-117.57429,318.17,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.65,4.26,N
62.28266,-116.9003,306.21,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.13,1.72,N
62.28274,-112.7483,311.36,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.47,2.36,N
62.28284,-116.02177,349.01,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,299.12,7.07,N
62.28288,-112.77175,301.11,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.0,2.36,N
62.28292,-117.62946,304.4,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.95,2.19,N
62.28293,-117.77303,309.78,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.19,2.22,N
62.28295,-116.93114,349.46,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,299.95,10.26,N
62.28301,-117.4326,299.52,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.84,1.64,N
62.28307,-116.05849,334.09,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,292.95,6.6,N
62.28312,-115.95152,318.39,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.22,2.59,N
62.28325,-116.09503,347.67,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,298.45,9.32,N
62.28325,-112.76804,311.98,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.26,1.6,N
62.28343,-115.98813,300.7,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.27,1.84,N
62.28344,-116.13149,316.69,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.34,4.66,N
62.2836,-116.16785,297.28,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.38,0.86,N
62.28365,-115.97128,307.54,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.77,2.22,N
62.28371,-116.92233,328.75,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.21,4.1,N
62.28372,-117.65077,304.47,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.34,2.75,N
62.28378,-116.02492,351.43,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,300.48,14.12,N
62.28387,-112.73983,304.52,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.87,1.25,N
62.28391,-117.56175,307.61,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.0,3.39,N
62.28393,-116.00821,346.84,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,296.1,16.4,N
62.28401,-116.27643,299.49,0.55,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.15,1.72,N
62.28404,-117.47222,300.98,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.43,2.13,N
62.28416,-116.04497,335.62,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.99,8.12,N
62.28422,-117.61697,317.67,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.23,2.19,N
62.28424,-116.78208,310.78,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.08,1.8,N
62.28424,-115.81396,315.71,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,283.6,1.9,N
62.28434,-116.0815,318.99,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,289.86,6.1,N
62.28444,-112.75951,316.14,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.16,1.41,N
62.28446,-117.8153,298.41,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.75,2.21,N
62.28449,-115.97458,304.78,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.32,1.84,N
62.28451,-113.12878,299.03,0.44,0.46,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.44,1.0,N
62.28453,-116.11803,327.57,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.96,7.96,N
62.28471,-116.1544,307.44,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.73,1.23,N
62.28472,-117.58313,314.32,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.8,4.26,N
62.28475,-115.95768,314.07,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.71,2.22,N
62.28484,-112.75574,312.89,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.88,2.36,N
62.28486,-116.01143,343.23,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,295.89,14.01,N
62.2849,-116.9094,306.37,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.04,1.72,N
62.28491,-115.88763,303.49,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.76,2.11,N
62.28499,-115.99454,325.48,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,291.43,5.34,N
62.285,-117.78178,302.99,0.5,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.46,2.22,N
62.28516,-116.94025,308.76,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.42,10.26,N
62.28525,-116.03142,354.14,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,302.14,8.12,N
62.28529,-116.80421,319.92,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.73,4.91,N
62.28544,-112.72757,306.6,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.25,1.41,N
62.28545,-116.068,307.98,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,288.36,6.6,N
62.28548,-116.40672,297.65,0.54,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.0,0.99,N
62.28555,-115.96101,308.86,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.66,2.59,N
62.28564,-116.10454,335.08,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.89,7.96,N
62.28581,-116.14096,321.98,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,290.53,4.66,N
62.28589,-115.99777,336.77,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.75,8.83,N
62.28594,-116.9314,344.42,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.14,4.1,N
62.286,-112.74726,301.79,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.01,1.25,N
62.28605,-115.98082,303.66,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.17,2.4,N
62.28616,-117.48109,311.37,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.74,4.41,N
62.28624,-116.03452,351.21,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,301.41,14.12,N
62.2863,-117.62576,305.56,0.51,0.41,2025-07-31,1058,N20,VIIRS,n,2.0NRT,284.02,2.19,N
62.28635,-116.01788,351.47,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,301.61,16.4,N
62.28648,-116.79122,303.72,0.53,0.42,2025-07-31,1058,N20,VIIRS,n,2.0NRT,287.96,1.8,N
62.28656,-116.05454,333.36,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,293.1,4.2,N
62.28656,-112.76694,299.3,0.45,0.47,2025-07-31,1058,N20,VIIRS,n,2.0NRT,285.98,1.41,N
62.28661,-115.94746,308.19,0.56,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,286.4,2.59,N
62.28674,-116.091,331.13,0.55,0.43,2025-07-31,1058,N20,VIIRS,n,2.0NRT,294.41,6.1,N
